logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000031090	-0.283546095697951	7.32354968088816	-8.39494208996611	6.33958328930508e-17	8.18591145108555e-15	27.6173078446033
ENSMUSG00000011254	0.183287379921795	6.93638376168256	8.35772803106447	8.64984638709746e-17	1.09602446089969e-14	27.416717118998
ENSMUSG00000020704	0.258538097622794	7.21277699892322	8.34651767675077	9.49619378726691e-17	1.19212403118301e-14	27.3172907602704
ENSMUSG00000049672	0.544888055986604	6.67940177189406	8.34149091106927	9.9017459358597e-17	1.23163184769161e-14	27.2902541486723
ENSMUSG00000043987	-0.0395974013449845	7.56323355703483	-8.4193684772919	5.16628264083625e-17	6.73504423504402e-15	27.2899193074337
ENSMUSG00000017299	0.205875968874944	7.2701411237301	8.33366169889005	1.05676648012408e-16	1.30251272159293e-14	27.1921082393408
ENSMUSG00000049536	0.191346931863103	7.07906417140556	8.32672412289843	1.11945384936353e-16	1.36734732339376e-14	27.1712646240986
ENSMUSG00000027999	0.216206829532887	6.83609007603993	8.31411707205678	1.24289868752979e-16	1.50457325049365e-14	27.0657041045027
ENSMUSG00000079508	0.165933389015678	6.96953687179953	8.30330620945459	1.35938091864933e-16	1.61041162159792e-14	26.978663999478
ENSMUSG00000036275	0.351128777730235	6.87199674003587	8.3027228684811	1.3659635380127e-16	1.61041162159792e-14	26.975938543561
ENSMUSG00000036466	0.192130963700149	7.38233489486321	8.31069449195012	1.27866812306436e-16	1.5341754347351e-14	26.9136320330497
ENSMUSG00000061607	-0.113320532762772	7.29742374243043	-8.29668696057474	1.43594767381084e-16	1.6783257380627e-14	26.8474414341237
ENSMUSG00000022848	0.216670636249456	6.57975120928905	8.27939207399581	1.6566577274853e-16	1.91974063839707e-14	26.7904634559776
ENSMUSG00000031555	-0.260128930604438	6.84797264779241	-8.22484205712847	2.59589308326287e-16	2.95757297671244e-14	26.352177868279
ENSMUSG00000096883	0.188925539177784	6.94711171891745	8.21931064075081	2.71642521410347e-16	3.06910775440123e-14	26.3075180377629
ENSMUSG00000052533	-0.0708718457194673	7.52159077473834	-8.24539746928552	2.19244799348051e-16	2.51908558437362e-14	25.9845682306512
ENSMUSG00000026189	0.208245986895633	7.30506482071727	8.15959283163812	4.42594074846249e-16	4.91859874325036e-14	25.7786008119379
ENSMUSG00000001847	0.122108806788136	6.88984514281146	8.15223599032338	4.69919006513522e-16	5.17980641488645e-14	25.7749840774342
ENSMUSG00000026335	0.299708199927378	6.77366470567082	8.11995130603706	6.10852964175926e-16	6.67898749056226e-14	25.5227194116577
ENSMUSG00000035545	-0.0416719371530956	7.56317085523033	-8.1887977322473	3.48742653208111e-16	3.90764701834344e-14	25.4138122612185
ENSMUSG00000022623	-0.105378186163932	7.09260990554259	-8.10345799185439	6.98180766176339e-16	7.57274786225504e-14	25.3918230664213
ENSMUSG00000001785	0.337092048858544	7.21103962434779	8.0987083095596	7.25535908301417e-16	7.80699670218303e-14	25.3339041234147
ENSMUSG00000022370	0.220153676656897	6.50371111046866	8.07997133006394	8.4413803656014e-16	8.94126835912686e-14	25.2071660257502
ENSMUSG00000077239	0.36330206252168	7.2022334434345	8.08159058474264	8.33175702709956e-16	8.89464265932408e-14	25.2071206208341
ENSMUSG00000068615	0.204525618839625	7.10843074897155	8.06847184666477	9.26186042560583e-16	9.65940797310491e-14	25.1173463188701
ENSMUSG00000020386	0.12517714892351	6.6906206280184	8.06712749173462	9.3627672578492e-16	9.67307046053733e-14	25.1088518782407
ENSMUSG00000028191	0.251449792374761	6.72718367756998	8.06640225605939	9.41765231443374e-16	9.67307046053733e-14	25.1030742328602
ENSMUSG00000048581	0.283579171688912	6.88086962276413	8.06501410088054	9.52359217832947e-16	9.70833554539782e-14	25.0917385171444
ENSMUSG00000040260	-0.144414929724427	7.27022575923021	-8.01345173166428	1.44110957031458e-15	1.44730100402408e-13	24.6164443646081
ENSMUSG00000040620	-0.0946367947458491	7.52472414899783	-8.07447547454852	8.8241558836002e-16	9.27425623797299e-14	24.6032622379307
ENSMUSG00000028199	0.376858820532073	6.84524441868295	7.99899207340164	1.61789594458745e-15	1.61289950122916e-13	24.5783821447554
ENSMUSG00000030766	-0.198579020612709	7.34946334388108	-8.01669855633098	1.4041100450916e-15	1.42066596950388e-13	24.551358999003
ENSMUSG00000049305	0.214782598893628	7.0278445905496	7.9639006804089	2.1406886370388e-15	2.10314902470812e-13	24.3068190119089
ENSMUSG00000028104	-0.15829971284592	7.21278549182376	-7.96816512695544	2.0692009299192e-15	2.04775373779887e-13	24.2999631519443
ENSMUSG00000102796	-0.34706414668829	6.59789523572572	-7.96060666802457	2.19756890442783e-15	2.14349922346996e-13	24.280927527157
ENSMUSG00000022538	0.266425384029588	6.84715225707404	7.94651785349244	2.45812725596867e-15	2.3636375415903e-13	24.1727598774039
ENSMUSG00000044337	-0.215866735799009	7.28781270492568	-7.95587677929642	2.28185619351591e-15	2.20981473369205e-13	24.1471659478862
ENSMUSG00000029406	-0.128141582725794	7.0069210052525	-7.93653792159777	2.66088045059746e-15	2.52281238805597e-13	24.0960748310019
ENSMUSG00000041837	0.340466298259494	6.9873245634969	7.93320543970104	2.73218502201712e-15	2.5724280922575e-13	24.0703542302708
ENSMUSG00000021337	0.195051644829388	7.38775231790556	7.93911560165024	2.60698651473458e-15	2.48912134977264e-13	23.9516703588934
ENSMUSG00000040771	0.145391695104471	7.29281297219795	7.9205528230314	3.0204632763533e-15	2.82423731729642e-13	23.9026277615543
ENSMUSG00000078681	0.104825686443795	6.55692227515568	7.90977181965463	3.28958704125474e-15	3.05480966474875e-13	23.8882989462991
ENSMUSG00000038576	0.141018957160697	7.05760965487043	7.90026186376681	3.54649710842319e-15	3.24887890513524e-13	23.8172901841518
ENSMUSG00000074872	0.123337610894072	6.87415470628612	7.89468776049971	3.70616300346171e-15	3.37235959737812e-13	23.7745522677312
ENSMUSG00000038205	-0.396119416589786	6.59202548608624	-7.89006095125622	3.84405496940798e-15	3.45150313081016e-13	23.7382041850056
ENSMUSG00000061740	-0.169106855088766	7.33008681393521	-7.90617987325087	3.38439356311954e-15	3.12146992712753e-13	23.7145221388777
ENSMUSG00000014039	-0.312094432262696	7.01468088910551	-7.87838374131117	4.21493814287009e-15	3.7596139040153e-13	23.6452713957948
ENSMUSG00000046441	0.181488926822346	7.37649714414004	7.89086096060187	3.81985631366344e-15	3.45150313081016e-13	23.5874043789427
ENSMUSG00000020775	0.13650282403214	7.13068654884661	7.86794920557961	4.57602895993964e-15	4.02868835317283e-13	23.5647920304904
ENSMUSG00000048616	0.188070053199384	7.15118734449754	7.85908639049196	4.90652902299085e-15	4.23711595501337e-13	23.4945248839709
ENSMUSG00000063200	0.149786094546301	6.86540968111347	7.85047580644108	5.2500969846663e-15	4.50511486823454e-13	23.4374687027799
ENSMUSG00000047417	-0.0689562204435985	7.31649082847578	-7.8647128471123	4.69409226171257e-15	4.10596792801929e-13	23.4209194191853
ENSMUSG00000086851	0.300803395792793	7.09618015848242	7.84535981465853	5.46533573531179e-15	4.66031584272687e-13	23.3947763293621
ENSMUSG00000071659	0.247958035816834	6.72630811104374	7.84197945971537	5.61229669615024e-15	4.75571991290031e-13	23.3727853084935
ENSMUSG00000040940	-0.0966864707382502	7.33963343500987	-7.86208478212784	4.79216758839826e-15	4.16488513868613e-13	23.3716189787889
ENSMUSG00000046711	0.215340106122213	7.24002897900319	7.83317661042375	6.01350948382476e-15	5.06404730321093e-13	23.2601587635079
ENSMUSG00000029405	0.252437218775511	7.0165291725355	7.82441666513844	6.44076987678146e-15	5.39036777712364e-13	23.2390009467852
ENSMUSG00000097768	-0.0746111796051059	7.49770088479218	-7.87495420627425	4.33040868868016e-15	3.8373647713154e-13	23.1251460052312
ENSMUSG00000021252	0.296682730043225	6.77392949734204	7.80361683057326	7.57867383633363e-15	6.30378281429517e-13	23.0818667336981
ENSMUSG00000054484	0.27586584833118	7.17984664729424	7.78778431944117	8.57544139705672e-15	7.04641420977545e-13	22.9477318098177
ENSMUSG00000007021	0.21031224095645	6.55715404282928	7.77439901897273	9.51798764293584e-15	7.77378773873037e-13	22.8566292889251
ENSMUSG00000070972	0.228985177563819	7.21452417270487	7.77040511235957	9.81847810540828e-15	7.92374560435271e-13	22.8036825139163
ENSMUSG00000020364	0.352093280062586	7.03236255376866	7.76402778190977	1.03177605971236e-14	8.22871753975307e-13	22.7797545424701
ENSMUSG00000039683	0.0940466250784935	7.44629595587464	7.80237514011546	7.65253895945747e-15	6.32640995197099e-13	22.732036489828
ENSMUSG00000091230	-0.383551919929673	7.01920038224881	-7.75412856445134	1.11426877189743e-14	8.83465263706746e-13	22.692122697052
ENSMUSG00000021917	0.190228751071982	6.46135335778171	7.75206202933017	1.13229174952479e-14	8.92535554654479e-13	22.6829882546705
ENSMUSG00000050272	0.108838907916541	7.37274085635143	7.77320375608539	9.60695374963833e-15	7.7994658046465e-13	22.6533123960344
ENSMUSG00000024236	-0.24947232634699	7.10778769540046	-7.7467073267651	1.18033787689434e-14	9.19713846835253e-13	22.6346371186747
ENSMUSG00000073295	0.124882447209557	7.30785256389296	7.75020042085825	1.14877298934629e-14	9.00292727720056e-13	22.5884233180216
ENSMUSG00000031328	-0.0932046451904629	7.46816371225494	-7.76824914667841	9.98454852625878e-15	8.0100892851489e-13	22.386731779927
ENSMUSG00000024072	0.130552681448256	6.82039701761431	7.70930549918441	1.57667426144437e-14	1.20771466873801e-12	22.3731234868058
ENSMUSG00000015247	0.200296318322561	7.39422600732617	7.72469091240112	1.39987523224724e-14	1.07838115902318e-12	22.285209664437
ENSMUSG00000053094	0.460035337596338	6.99057155075113	7.6885332910873	1.85065639525592e-14	1.40535887762321e-12	22.2104821238074
ENSMUSG00000000409	0.269110454418449	7.21031666479845	7.68819885997759	1.85543029277588e-14	1.40535887762321e-12	22.1763538752309
ENSMUSG00000011837	0.165904790026526	6.70323714042586	7.68246882963019	1.93913275506948e-14	1.45755490901084e-12	22.1713389156712
ENSMUSG00000033439	0.0931443483749703	7.4970514281813	7.73770169044956	1.26570750007455e-14	9.80597844914903e-13	22.1112192615063
ENSMUSG00000033430	0.299900563575173	6.68630372927883	7.66370042987421	2.24016748941859e-14	1.64174004440742e-12	22.0308314599675
ENSMUSG00000042761	0.219573809454952	7.36950681212702	7.67527316447063	2.04952360321456e-14	1.51843939958377e-12	21.9502025348718
ENSMUSG00000069094	-0.13224773154306	7.34727637319167	-7.677852812218	2.00925512715817e-14	1.49678467109948e-12	21.9390690601954
