logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000068220	0.00195351761327167	7.08301878867165	0.0414122904982396	0.966968524904252	0.999992724696631	-5.59803919978613
ENSMUSG00000035126	0.00188710808140158	6.83770077238686	0.0461090642043052	0.963224780489083	0.999992724696631	-5.59804045882658
ENSMUSG00000047123	0.00137218628543856	6.82344327625363	0.0315917499992118	0.974798621720411	0.999992724696631	-5.59805305816755
ENSMUSG00000043909	0.00281778155629375	6.95585271978076	0.0782128158222032	0.93766124741263	0.999992724696631	-5.5980604348611
ENSMUSG00000054453	0.00276866413693266	7.08822979563541	0.0651311648032558	0.948071630230738	0.999992724696631	-5.5980609635808
ENSMUSG00000055202	0.00179935111822882	6.9342381648521	0.0518480502513901	0.958651409485959	0.999992724696631	-5.59806218738369
ENSMUSG00000038291	0.00113387463783798	6.83283809553695	0.0340643953055276	0.972826877776382	0.999992724696631	-5.59806960846873
ENSMUSG00000042258	-0.00179888611837864	6.92463679584396	-0.0309122995416505	0.975340458553895	0.999992724696631	-5.59807263648039
ENSMUSG00000038916	0.00216128781379776	6.80304774987829	0.0514883851326462	0.958937986521514	0.999992724696631	-5.59807561567202
ENSMUSG00000024422	-0.00102113575362406	6.87095513612279	-0.0355369151438693	0.971652734903823	0.999992724696631	-5.59807880335778
ENSMUSG00000028909	0.00161927620448754	6.92191478987457	0.0464792458064879	0.962929746377127	0.999992724696631	-5.59808691024294
ENSMUSG00000022469	0.00140364642648372	6.98605894728123	0.0328184831420025	0.973820376637023	0.999992724696631	-5.59808735651899
ENSMUSG00000075467	-0.00112976107809448	6.79688741836853	-0.0323534307721732	0.97419122306581	0.999992724696631	-5.59809059753674
ENSMUSG00000074826	0.00158485781014317	7.08045000737823	0.0307584363286332	0.97546316041573	0.999992724696631	-5.59809476964632
ENSMUSG00000032612	0.00170317030416633	6.9917899815886	0.0446342528498886	0.964400252255549	0.999992724696631	-5.59810257575207
ENSMUSG00000027238	0.00177497886759337	7.04269267097601	0.0346333562396713	0.972373198378565	0.999992724696631	-5.59810542765628
ENSMUSG00000030760	0.00246489281615592	6.94234490989656	0.0408321761202047	0.967430979625373	0.999992724696631	-5.59811014962902
ENSMUSG00000021919	0.00203866162045685	7.01576858177368	0.0310512236228874	0.975229670757727	0.999992724696631	-5.59811184550864
ENSMUSG00000054715	0.00093797359102421	6.76613526957904	0.0291149412749497	0.976773840105184	0.999992724696631	-5.59812009148237
ENSMUSG00000091405	0.00154714902323327	6.97124100679749	0.0416714448132725	0.966761936232457	0.999992724696631	-5.5981217158985
ENSMUSG00000038065	0.00124037778230868	6.92676810004391	0.0298070645115607	0.9762218671811	0.999992724696631	-5.5981232311777
ENSMUSG00000054958	0.0011918719284818	6.91584805241686	0.0289053113774688	0.976941023561774	0.999992724696631	-5.59812478936559
ENSMUSG00000049421	-0.0013030258964104	6.82142061493872	-0.0363475530863955	0.97100638273999	0.999992724696631	-5.59812724720481
ENSMUSG00000017801	0.00206351592381093	6.77459219135358	0.0307755396792026	0.975449520915163	0.999992724696631	-5.59812930739416
ENSMUSG00000037172	0.00205141469540138	6.93153018672359	0.0517911280357655	0.958696764098506	0.999992724696631	-5.59813344784051
ENSMUSG00000040843	0.00126371965924843	6.81901219628969	0.0288316881050317	0.976999739631356	0.999992724696631	-5.59813616631626
ENSMUSG00000074283	0.00255178434100678	6.91532043668816	0.0590359403560583	0.952925351037291	0.999992724696631	-5.59814144409766
ENSMUSG00000027601	0.00120977141051259	6.96038950145628	0.0281727691827481	0.977525246497281	0.999992724696631	-5.59814180873933
ENSMUSG00000030844	-0.00155730569985568	6.85803258108552	-0.0306684754496764	0.975534902117669	0.999992724696631	-5.59814528795131
ENSMUSG00000022607	0.00143509940872644	7.0362532969501	0.0277907633078538	0.977829911694995	0.999992724696631	-5.59815072516723
ENSMUSG00000041264	-0.00119581682922476	6.81399691939627	-0.0350465556762431	0.972043726043402	0.999992724696631	-5.59815234355562
ENSMUSG00000069094	0.000917195415834904	6.87750214099288	0.0288462872972497	0.976988096466253	0.999992724696631	-5.59815441919609
ENSMUSG00000039253	0.00120243042069657	6.80735620211391	0.0379287787634179	0.969745667151033	0.999992724696631	-5.59815964626891
