,lv_diff,regional_diff
ENSMUSG00000022750,0.0459260568351586,2.1901409897153665
ENSMUSG00000022751,0.12623614432671948,1.2320966780223142
ENSMUSG00000022752,0.1041798258797969,1.6728809706081962
ENSMUSG00000022756,0.12024330201776529,1.1960061693429103
ENSMUSG00000022757,0.13789342586411113,1.300044009339345
ENSMUSG00000022758,0.11886215305387404,1.1016762463029797
ENSMUSG00000022760,0.11584073180733534,1.0701848037631754
ENSMUSG00000022761,0.1331325433957007,1.5590426473581538
ENSMUSG00000022762,0.06915433706281038,1.506962274652968
ENSMUSG00000022763,0.17440777623541714,1.2184529295627147
ENSMUSG00000022765,0.07489624389232913,1.3552821629430303
ENSMUSG00000022768,0.018916522735299646,1.0
ENSMUSG00000022769,0.025329854354082804,1.099828041605449
ENSMUSG00000022770,0.021046693371125746,1.5503647427259737
ENSMUSG00000022771,0.05982363771392729,1.4340520611097438
ENSMUSG00000022772,0.017003695150227816,1.5331073080574187
ENSMUSG00000022773,0.05388309763491261,1.234877843355888
ENSMUSG00000022774,0.0676714521200773,1.6120246957573325
ENSMUSG00000022779,0.05891306554507947,1.1868072690347535
ENSMUSG00000022781,0.04463906320115013,2.220712459199199
ENSMUSG00000022783,0.06043535782893822,1.1618528524022806
ENSMUSG00000022787,0.13862891791831286,1.275214318107106
ENSMUSG00000022788,0.025850741659828036,1.7661829905620394
ENSMUSG00000022789,0.057061267881260314,1.3715979262686115
ENSMUSG00000022790,0.017842249838880553,1.6633983949714313
ENSMUSG00000022791,0.15694879927419614,1.5519212853688598
ENSMUSG00000022792,0.0749877481439144,1.7265414588738177
ENSMUSG00000022793,0.12906388063477417,1.2595111829582186
ENSMUSG00000022797,0.07275042743980298,1.1466899213497477
ENSMUSG00000022799,0.1014132660381235,1.114919723733761
ENSMUSG00000022800,0.07139061331349461,1.7521730013178327
ENSMUSG00000022801,0.16937099444265402,1.3035750319197603
ENSMUSG00000022802,0.08948191541315798,1.5242077359965192
ENSMUSG00000022807,0.06836825351080866,1.8167610284469697
ENSMUSG00000022808,0.05192570436254451,1.732708970104316
ENSMUSG00000022811,0.025825084645490604,1.404217311322114
ENSMUSG00000022812,0.06797659899379915,1.6312239471523888
ENSMUSG00000022814,0.036415556528130666,1.6432489109068125
ENSMUSG00000022816,0.0378091599493105,2.0516715082413683
ENSMUSG00000022817,0.12656716670345225,1.0891709452497147
ENSMUSG00000022820,0.08729529831356092,1.53055364868598
ENSMUSG00000022822,0.06873529805690781,1.1922117293658656
ENSMUSG00000022827,0.13338143183567763,1.1222638131370424
ENSMUSG00000022828,0.09089632957818489,1.9638076639382216
ENSMUSG00000022829,0.04823668551939664,1.300163053103474
ENSMUSG00000022831,0.030660063363679435,1.909300173363855
ENSMUSG00000022833,0.048245501419865944,1.413353552338042
ENSMUSG00000022836,0.10756775591617118,1.2804201740623182
ENSMUSG00000022837,0.04899541827271481,2.553004910730525
ENSMUSG00000022840,0.04826216992533705,1.4550670101997154
ENSMUSG00000022841,0.14114106654149838,1.317231679630888
ENSMUSG00000022842,0.1283000646328688,1.1494814892223688
ENSMUSG00000022843,0.09645886017986083,1.1819975126611004
ENSMUSG00000022844,0.09935580765093832,1.133378635601376
ENSMUSG00000022847,0.142192604727151,1.1108051236622123
ENSMUSG00000022848,0.14288075507988934,1.4399404258395214
ENSMUSG00000022849,0.08082591226912306,2.420954785941341
ENSMUSG00000022853,0.13216156767875364,1.2008543365285131
ENSMUSG00000022855,0.1661568087122195,1.5481938373545434
ENSMUSG00000022856,0.07155559689784868,1.1384198012645201
ENSMUSG00000022858,0.014620346215426072,1.2686247063540408
ENSMUSG00000022860,0.0643023048177811,1.4323798831195151
ENSMUSG00000022861,0.01092256288061233,1.5706816991902024
ENSMUSG00000022863,0.07605937118784656,1.2080617861284622
ENSMUSG00000022864,0.13073875937635215,1.0703060371289452
ENSMUSG00000022865,0.030111286459027498,1.2070901321156395
ENSMUSG00000022867,0.022405931032216997,1.307729198111646
ENSMUSG00000022881,0.13400898650801424,1.4017185134009142
ENSMUSG00000022883,0.057069827226492675,1.5968182682665215
ENSMUSG00000022884,0.07580695769657103,1.3262690547595364
ENSMUSG00000022885,0.19936992085559702,1.4471888771559394
ENSMUSG00000022887,0.07506103000290765,1.372774002471999
ENSMUSG00000022889,0.18723044130301902,1.2870780331338778
ENSMUSG00000022890,0.08610584130005916,2.017943573586659
ENSMUSG00000022892,0.1273447012620007,1.366440596029827
ENSMUSG00000022893,0.06581169129755132,1.0922360332627346
ENSMUSG00000022895,0.08257963315392924,1.281976793802498
ENSMUSG00000022897,0.03615045681208928,1.5238832828942044
ENSMUSG00000022898,0.06623545525028157,1.3715138328696301
ENSMUSG00000022899,0.14028192503199188,1.1495717325126245
ENSMUSG00000022905,0.03636425467711496,2.067067859535795
ENSMUSG00000022911,0.1898984508433988,1.8858690764746742
ENSMUSG00000022912,0.21245853714852725,1.0343323328415712
ENSMUSG00000022913,0.08969950187002426,1.5598505796234279
ENSMUSG00000022914,0.07377875192382799,2.7246279178525503
ENSMUSG00000022935,0.0964817752694821,1.1631859720725466
ENSMUSG00000022940,0.06760726300925923,1.5592886724617714
ENSMUSG00000022946,0.032979973223374204,1.6198319246351467
ENSMUSG00000022947,0.06270987896403468,1.3301861287682086
ENSMUSG00000022948,0.17662321000631837,1.1862341476624834
ENSMUSG00000022949,0.11616123771041059,1.5586271601578399
ENSMUSG00000022951,0.053825034490506574,1.061750482940924
ENSMUSG00000022956,0.07665135301295906,1.464596968307749
ENSMUSG00000022957,0.050628247937275495,1.3484156967047212
ENSMUSG00000022960,0.02215285745592155,2.537936475403446
ENSMUSG00000022961,0.06249012400195031,1.198277900152555
ENSMUSG00000022962,0.1010230959101378,1.2656717863115838
ENSMUSG00000022964,0.05873008915619346,1.393244446555467
ENSMUSG00000022965,0.0912669466383868,2.529147953437832
ENSMUSG00000022967,0.09700321705209103,1.029255532879954
ENSMUSG00000022969,0.11239332303185934,1.0755123078513733
ENSMUSG00000022971,0.10915386068013921,1.3266768524199115
ENSMUSG00000022972,0.10523399556434249,1.3228487979202006
ENSMUSG00000022973,0.03201511379872635,2.4040037760110393
ENSMUSG00000022974,0.07361028567730987,1.3802943782781165
ENSMUSG00000022978,0.11375182619967872,1.5841381525731961
ENSMUSG00000022982,0.07876092148063735,1.3617514996258087
ENSMUSG00000022983,0.06691303014522787,1.1137361153179794
ENSMUSG00000022987,0.03733001603213759,1.2556228853852118
ENSMUSG00000022992,0.11993493122550247,1.4503242937310497
ENSMUSG00000022994,0.06736049624439922,1.2438453075546694
ENSMUSG00000022995,0.07010338221910828,2.0242417346589883
ENSMUSG00000022996,0.09690196005623031,1.097104443810636
ENSMUSG00000022999,0.12050611813949563,1.3697996835731028
ENSMUSG00000023004,0.05261452458804611,1.2289708815382667
ENSMUSG00000023007,0.06949523724418982,1.128511685425998
ENSMUSG00000023008,0.10624142655883329,1.0317871345817264
ENSMUSG00000023009,0.039182656726964527,1.3741586758751327
ENSMUSG00000023010,0.01952930083974408,1.4213145391291855
ENSMUSG00000023011,0.06082330515744344,1.2725347649007541
ENSMUSG00000023015,0.12179679111041375,1.4069071768095047
ENSMUSG00000023017,0.021542917366852987,1.6464807133303614
ENSMUSG00000023018,0.044222860802428904,1.4484359325908434
ENSMUSG00000023019,0.09190222913572244,1.3133126081185957
ENSMUSG00000023020,0.07173728602494636,1.254357545690955
ENSMUSG00000023021,0.08109092535039397,1.2879682547278448
ENSMUSG00000023022,0.08611426072029915,1.8775044705179726
ENSMUSG00000023025,0.016374138345249034,1.82236200105162
ENSMUSG00000023026,0.09450622176695678,1.1701597763673395
ENSMUSG00000023027,0.017847096659324047,1.522245058574827
ENSMUSG00000023030,0.07448054534290027,1.3243764363934223
ENSMUSG00000023031,0.04594894462323429,1.1122722888436363
ENSMUSG00000023032,0.034289731740834606,1.0725372683725491
ENSMUSG00000023033,0.06084365910827649,1.6171593928868528
ENSMUSG00000023034,0.05084333951406034,1.9941706666172323
ENSMUSG00000023036,0.05270446694430486,1.293143495358429
ENSMUSG00000023044,0.07406935688157601,1.2903513486297027
ENSMUSG00000023046,0.060115542679765654,1.5099521531796951
ENSMUSG00000023048,0.058918064388744806,1.476343308168742
ENSMUSG00000023050,0.0433216938041292,1.2892389287281627
ENSMUSG00000023051,0.03116583722191424,2.256884631778082
ENSMUSG00000023055,0.052601153211220164,1.0922701010215015
ENSMUSG00000023064,0.11617659510568201,1.6939661852322951
ENSMUSG00000023067,0.10412819557599992,1.0332287527967787
ENSMUSG00000023068,0.027790961256163982,1.6048580877282093
ENSMUSG00000023072,0.04664366043213064,1.2688662822832608
ENSMUSG00000023074,0.017422553459358947,1.6065210096805556
ENSMUSG00000023075,0.06438748162909927,1.4256103334270462
ENSMUSG00000023079,0.0803243441777044,1.526691058787733
ENSMUSG00000023083,0.06553883142064709,1.0253723439105096
ENSMUSG00000023087,0.04269345108850786,1.328338612516912
ENSMUSG00000023088,0.043409830536528804,1.1344186605332123
ENSMUSG00000023089,0.04343517033438993,1.9499644488588703
ENSMUSG00000023092,0.030791621370900857,1.273739854293071
ENSMUSG00000023094,0.08874679675621205,1.605135155670484
ENSMUSG00000023104,0.09847287308567454,1.9311158788270262
ENSMUSG00000023106,0.1257531092010205,1.7777628244109422
ENSMUSG00000023110,0.10308529610139383,1.384415424098663
ENSMUSG00000023118,0.05242461622622052,1.298640370570513
ENSMUSG00000023143,0.038355375194591645,1.9468286775848378
ENSMUSG00000023147,0.11604119633447096,1.1393280922391262
ENSMUSG00000023150,0.06155833080041359,1.3556756754537458
ENSMUSG00000023156,0.018297770016024617,1.301567301486775
ENSMUSG00000023169,0.07249703132088453,1.0474451289104472
ENSMUSG00000023170,0.03773368003424249,1.6307369730923442
ENSMUSG00000023175,0.11717824618432987,1.2889583376171103
ENSMUSG00000023186,0.18100563448546336,1.164011782980649
ENSMUSG00000023191,0.16728452422631912,1.16485718182322
ENSMUSG00000023192,0.04348083353129106,2.2603047005489936
ENSMUSG00000023206,0.04989606584448458,1.2890992596395705
ENSMUSG00000023224,0.1293941043453229,1.4511265111809644
ENSMUSG00000023232,0.07166842939704843,1.0187719047404886
ENSMUSG00000023235,0.09757315394387212,1.0999639185668453
ENSMUSG00000023236,0.12270846416837194,1.2655407715020428
ENSMUSG00000023249,0.11275807148193084,1.1425501727615055
ENSMUSG00000023259,0.08010612994303867,1.2485811548525667
ENSMUSG00000023262,0.05260372938271235,1.0886662406253993
ENSMUSG00000023266,0.04294266415343495,1.5469885863474289
ENSMUSG00000023272,0.011787531552004737,3.4771733906027698
ENSMUSG00000023274,0.06265848539324481,1.7500290449646254
ENSMUSG00000023277,0.09650794149377828,1.2325954866502526
ENSMUSG00000023284,0.11420641772732676,1.7770615107542356
ENSMUSG00000023286,0.13347819574340497,1.4991206667063177
ENSMUSG00000023307,0.0830549159159295,1.2016296301868863
ENSMUSG00000023328,0.08678735614116206,1.3807662536430807
ENSMUSG00000023330,0.056781377425897506,1.3067822203139272
ENSMUSG00000023336,0.21403302046996361,1.3322844398830789
ENSMUSG00000023345,0.06804183972121713,1.3607513496599593
ENSMUSG00000023348,0.1270075248326471,1.0944979105980697
ENSMUSG00000023353,0.13467704481414544,1.3048495812889473
ENSMUSG00000023367,0.044491551587685085,2.1210422684334977
ENSMUSG00000023391,0.07249587098786114,1.115759297453824
ENSMUSG00000023452,0.08796733543047375,1.44322389495416
ENSMUSG00000023456,0.10832822230340003,2.2618063349231523
ENSMUSG00000023460,0.10313316307546516,1.706878287729829
ENSMUSG00000023473,0.05107193616626493,1.0676715341554204
ENSMUSG00000023495,0.09426653628129245,1.3923850251018273
ENSMUSG00000023571,0.06440122713270097,1.3799524034607744
ENSMUSG00000023572,0.06659501201589274,1.3627548859947303
ENSMUSG00000023707,0.07394280375192139,1.6831873353898918
ENSMUSG00000023723,0.04125632412504132,2.4602162927420115
ENSMUSG00000023755,0.04228116202476162,2.2095304038611476
ENSMUSG00000023764,0.1106466050113738,1.1337401027729086
ENSMUSG00000023791,0.10066989229811885,1.1695631951947267
ENSMUSG00000023795,0.0802116693562499,1.2103116934615223
ENSMUSG00000023800,0.09575402128185484,1.2118940102597162
ENSMUSG00000023805,0.022074276388958092,1.3536529854095536
ENSMUSG00000023806,0.09693175502161278,1.18357143252591
ENSMUSG00000023809,0.11321252375552282,1.3486429190745748
ENSMUSG00000023826,0.11622312537523583,1.0745580706310054
ENSMUSG00000023827,0.10860574474460738,2.1366902795686347
ENSMUSG00000023830,0.021077465118846672,1.886309842537821
ENSMUSG00000023832,0.20972964223383794,1.6044870562239695
ENSMUSG00000023845,0.020758165332003364,1.1706722602498723
ENSMUSG00000023852,0.045581098066269865,2.0308721890740924
ENSMUSG00000023861,0.15688920173131538,1.3058941908342043
ENSMUSG00000023868,0.03493694580267323,1.661163282423628
ENSMUSG00000023873,0.27743404365736457,1.1915684832054336
ENSMUSG00000023883,0.11672507183822889,1.3357416043605357
ENSMUSG00000023886,0.1054404046116538,1.3247206931462403
ENSMUSG00000023892,0.05771866303699047,1.2689799025638138
ENSMUSG00000023904,0.0735903813596433,2.0418070337593206
ENSMUSG00000023905,0.08016886936959666,1.3118693173118148
ENSMUSG00000023908,0.02464219114945221,1.3554530746591955
ENSMUSG00000023909,0.04633509252300817,1.4199152878460712
ENSMUSG00000023911,0.045013906848477725,1.2639336574973081
ENSMUSG00000023912,0.061137496232672395,1.3823800851612051
ENSMUSG00000023913,0.043029893497246396,1.736468702838495
ENSMUSG00000023915,0.16545006955297387,1.3096652863050575
ENSMUSG00000023919,0.17799709383294504,1.5425739408233676
ENSMUSG00000023921,0.042716302425099495,2.7301376291892003
ENSMUSG00000023923,0.06775638934926353,1.399515991361066
ENSMUSG00000023927,0.05638608978838672,1.6302549478035178
ENSMUSG00000023932,0.06466950425060713,1.3562365947528248
ENSMUSG00000023935,0.024066949626113443,1.2868068162183506
ENSMUSG00000023938,0.0826012616787109,1.4214879226629544
ENSMUSG00000023939,0.060975212120154276,1.1865031971845441
ENSMUSG00000023942,0.018898483082398276,1.7968044943456283
ENSMUSG00000023944,0.06118445134115444,1.4512136781003755
ENSMUSG00000023945,0.0927266701977491,1.7943325430517651
ENSMUSG00000023951,0.16564832893902215,1.4316054758601795
ENSMUSG00000023952,0.12515144300607756,1.3475271352806497
ENSMUSG00000023953,0.09291953541960063,1.1932819628993259
ENSMUSG00000023959,0.13932476568139696,1.2183309225758705
ENSMUSG00000023960,0.09235713638893561,1.1481017213495792
ENSMUSG00000023961,0.04965008610882815,1.236274483258256
ENSMUSG00000023965,0.13172726009293845,1.5334582337735077
ENSMUSG00000023966,0.03345364653107008,1.700592611637129
ENSMUSG00000023967,0.04710952539270935,2.1894057115185195
ENSMUSG00000023968,0.19900788909400285,1.2407302785863672
ENSMUSG00000023971,0.06504670380201491,1.1898268108848333
ENSMUSG00000023972,0.1067296061959867,1.3542600157566573
ENSMUSG00000023973,0.09943481056939807,1.1860178106590773
ENSMUSG00000023977,0.022574588734088796,1.2194947518789094
ENSMUSG00000023980,0.0816614369035025,1.3573091844342324
ENSMUSG00000023988,0.15470027836769337,1.2902654245850267
ENSMUSG00000023990,0.23307480335882408,1.2622080236064974
ENSMUSG00000023991,0.06888337426565627,1.0983314346262265
ENSMUSG00000023992,0.06495227327948644,1.1920390677844277
ENSMUSG00000023994,0.049618566983316376,1.4391403656826298
ENSMUSG00000024002,0.045613979252879244,2.006857842015191
ENSMUSG00000024006,0.08342184298795241,1.3147185189537243
ENSMUSG00000024007,0.06987392241427262,1.2383335473819488
ENSMUSG00000024008,0.04538146178027325,1.5651465956238357
ENSMUSG00000024012,0.15825881173451506,1.1409025594617026
ENSMUSG00000024013,0.04444234567940597,1.6457888780496641
ENSMUSG00000024014,0.052379487911847766,1.1218240798544852
ENSMUSG00000024018,0.04539919146492544,1.0618352174826136
ENSMUSG00000024019,0.047409959583874506,1.599699786312375
ENSMUSG00000024026,0.16169987992975865,1.6505548421073195
ENSMUSG00000024027,0.11998227984495591,1.0428638098763463
ENSMUSG00000024030,0.03509444153332658,1.7874544389723666
ENSMUSG00000024033,0.06664514444174285,1.5765859656067178
ENSMUSG00000024036,0.03361318633467347,1.516800212733772
ENSMUSG00000024037,0.14841071141744205,1.4197245652932866
ENSMUSG00000024038,0.0558391391207691,1.627452180903621
ENSMUSG00000024039,0.24195786178832984,1.1575265447021312
ENSMUSG00000024042,0.08999594531465172,1.332190024062986
ENSMUSG00000024044,0.12150815096095169,1.076568107347228
ENSMUSG00000024045,0.07534989199972453,1.3455756542674457
ENSMUSG00000024048,0.042127785389065975,1.8618587929638135
ENSMUSG00000024050,0.03629306443600899,1.1615622067658182
ENSMUSG00000024052,0.04194030702113927,1.3349188759788602
ENSMUSG00000024053,0.06681387080501328,1.711972051106125
ENSMUSG00000024054,0.10378594690317311,1.521988238317862
ENSMUSG00000024055,0.02734098864203971,1.2332751549192753
ENSMUSG00000024059,0.0936877808472501,1.2475659780364765
ENSMUSG00000024063,0.07480780795306824,1.518225432027024
ENSMUSG00000024064,0.11547109323810001,1.8421158937807889
ENSMUSG00000024065,0.06441159529766116,1.5459257243383193
ENSMUSG00000024066,0.11627648473071794,1.3104025752399202
ENSMUSG00000024067,0.09951179781219432,1.3606382772401853
ENSMUSG00000024068,0.03596109377430112,1.7408664342279148
ENSMUSG00000024069,0.17730735864866587,1.380563778959808
ENSMUSG00000024070,0.19885388487143585,1.0680586212355956
ENSMUSG00000024072,0.0922744491403173,1.443294845452729
ENSMUSG00000024073,0.0712360531881372,1.3153605002453765
ENSMUSG00000024074,0.120591580758806,1.2760192797658014
ENSMUSG00000024077,0.03157432142843228,1.4236537293794842
ENSMUSG00000024078,0.14001617775569974,1.2769537252335532
ENSMUSG00000024079,0.04899293978462527,1.4761099019061246
ENSMUSG00000024081,0.040163303710185116,1.3935407270817617
ENSMUSG00000024082,0.07860757449176131,1.5576353933141933
ENSMUSG00000024083,0.12906139884614332,1.106659981632172
ENSMUSG00000024084,0.20209476433291468,1.0829059230421594
ENSMUSG00000024085,0.016371603739869622,2.2637666958904914
ENSMUSG00000024091,0.09555178874443138,1.7643082062630362
ENSMUSG00000024095,0.04003229007739173,1.4935065490908195
ENSMUSG00000024096,0.06451725594441976,1.340548535091518
ENSMUSG00000024097,0.02099278712267838,1.3739627645941979
ENSMUSG00000024098,0.05526523372346814,1.604195610128039
ENSMUSG00000024099,0.08169443672851318,1.41136554812706
ENSMUSG00000024101,0.06036320758411817,1.3791447410142998
ENSMUSG00000024104,0.03816877037006772,1.081355344226325
ENSMUSG00000024109,0.018515394826086884,3.140957711497678
ENSMUSG00000024112,0.05811062907454956,1.084421463154714
ENSMUSG00000024118,0.09467404192689488,1.2760842771102499
ENSMUSG00000024120,0.16014195251327662,1.2512931146586996
ENSMUSG00000024121,0.10167696022839812,1.4968161405312868
ENSMUSG00000024122,0.04002320625486694,1.7822152122119064
ENSMUSG00000024127,0.06335983615934926,1.3259826748887589
ENSMUSG00000024130,0.04202546223516157,1.2837412821306953
ENSMUSG00000024132,0.06461304975232418,1.581760322187916
ENSMUSG00000024135,0.08726350951859324,1.264892781271894
ENSMUSG00000024136,0.18470885947620758,1.0835584915752199
ENSMUSG00000024137,0.14873801128308822,1.1661276758649766
ENSMUSG00000024140,0.14959930713043845,1.0253354520897389
ENSMUSG00000024142,0.10755536262587395,1.4525318380331704
ENSMUSG00000024143,0.03965138227798615,1.588873241607363
ENSMUSG00000024145,0.05122621526212234,1.2563242800516188
ENSMUSG00000024146,0.0355640010269912,1.3885657694821536
ENSMUSG00000024150,0.15502783169448783,1.2403480182132272
ENSMUSG00000024151,0.0313057000397432,1.3425201203718915
ENSMUSG00000024158,0.06494388061540082,1.4812675580939092
ENSMUSG00000024160,0.11681544122750115,1.5971820927440554
ENSMUSG00000024163,0.01717201694411974,1.260712680860095
ENSMUSG00000024165,0.1633022869248577,1.3056884753250413
ENSMUSG00000024168,0.2398322773867813,1.1384356541963068
ENSMUSG00000024169,0.04917398479457169,1.4332175783314254
ENSMUSG00000024170,0.07714293577975329,1.166092673498009
ENSMUSG00000024172,0.022369747555462893,1.9169637794486876
ENSMUSG00000024174,0.19109090070116214,1.1395452356912366
ENSMUSG00000024175,0.20739541929369637,1.0264916272928382
ENSMUSG00000024176,0.11784526284258268,1.1410217613463947
ENSMUSG00000024177,0.1318172750376243,1.5939730320153458
ENSMUSG00000024180,0.05684705160064207,1.6751429451297664
ENSMUSG00000024181,0.029037071583254442,2.1408586315598246
ENSMUSG00000024182,0.024973183863550408,1.4147249318464394
ENSMUSG00000024186,0.03789835677449149,1.6342907226597037
ENSMUSG00000024187,0.02487914286389281,2.0800463811121697
ENSMUSG00000024188,0.1840295171514748,1.4035842682321724
ENSMUSG00000024190,0.03236257783880392,1.5521938077252875
ENSMUSG00000024191,0.06268747254402529,1.1571701399935246
ENSMUSG00000024193,0.08665567405116048,1.1955352194618332
ENSMUSG00000024194,0.038677676538583505,2.2024284196467883
ENSMUSG00000024197,0.04731952088075558,1.4468282349273351
ENSMUSG00000024201,0.06788183728647595,1.9661721702961845
ENSMUSG00000024205,0.06908064586536578,1.5724700823187128
ENSMUSG00000024206,0.19564896011933475,1.4244221336636473
ENSMUSG00000024208,0.04373102616336805,1.5397099630932198
ENSMUSG00000024211,0.10312295849345327,1.4587829168649131
ENSMUSG00000024212,0.202944728262332,1.2982734870923316
ENSMUSG00000024213,0.013309053778252727,1.3146470684899791
ENSMUSG00000024217,0.07120164172168209,1.623017139794943
ENSMUSG00000024218,0.17974422290658643,2.2338969212935584
ENSMUSG00000024219,0.06003907191391389,1.1105188923510263
ENSMUSG00000024220,0.1715684304283357,1.2093406877669504
ENSMUSG00000024222,0.09691953524760294,1.2917286193569613
ENSMUSG00000024228,0.058871200120700684,1.2490300748692258
ENSMUSG00000024231,0.0962326984621511,1.2249358274033517
ENSMUSG00000024234,0.033034867683731206,1.315263182238002
ENSMUSG00000024236,0.2182624055616315,1.150916350656571
ENSMUSG00000024238,0.048907718340155726,1.790394090744208
ENSMUSG00000024240,0.015166640654672991,1.0674237561922395
ENSMUSG00000024241,0.026249244881418332,1.7979130335448625
ENSMUSG00000024242,0.06635503444248309,1.4565998864202545
ENSMUSG00000024245,0.1216419910423609,1.2544655113695478
ENSMUSG00000024246,0.03920937748355402,3.829799411444841
ENSMUSG00000024247,0.07128084128607504,1.375679575752317
ENSMUSG00000024248,0.023888765827794867,2.0098261209589166
ENSMUSG00000024251,0.02786139901270812,1.402317818608268
ENSMUSG00000024253,0.2249188670350728,1.5452148169760989
ENSMUSG00000024256,0.026039658811177924,1.8547842688381435
ENSMUSG00000024258,0.07409175196172194,1.2227117477979232
ENSMUSG00000024259,0.0620196285186867,1.321189054594607
ENSMUSG00000024260,0.02932247485085482,2.0443585824001103
ENSMUSG00000024261,0.13458532220091768,1.3345517219049292
ENSMUSG00000024268,0.04759634137725588,1.569544235312637
ENSMUSG00000024269,0.10121920130942613,1.7162869816350765
ENSMUSG00000024270,0.042380829538506415,1.4391927189899338
ENSMUSG00000024271,0.09897345423353399,1.2438062919371722
ENSMUSG00000024273,0.025415909950559534,1.9486016050117225
ENSMUSG00000024276,0.04146143458492757,1.3106785899663267
ENSMUSG00000024277,0.12360619108849275,1.269676175873503
ENSMUSG00000024283,0.024566783207844334,1.6818923169575124
ENSMUSG00000024286,0.072437667590041,1.2632548433932789
ENSMUSG00000024287,0.05129821002711732,1.4083923025724214
ENSMUSG00000024290,0.09540192580801732,1.2234138197205215
ENSMUSG00000024292,0.058536559653259324,1.9929792975012386
ENSMUSG00000024293,0.045923137960201976,1.6953675615525825
ENSMUSG00000024294,0.06133239504076293,2.2151052732428798
ENSMUSG00000024298,0.03595842614705225,1.2219539934238361
ENSMUSG00000024299,0.06821877488104577,1.0360529484684662
ENSMUSG00000024301,0.06871581230857438,1.1110737393934975
ENSMUSG00000024302,0.06970090041519272,3.2045996126647567
ENSMUSG00000024304,0.09344215308072479,1.4090974750119818
ENSMUSG00000024308,0.15993608857702413,1.1117279116292271
ENSMUSG00000024309,0.058064579333528266,1.2064469525163315
ENSMUSG00000024312,0.062437768518861625,1.8046289653075023
ENSMUSG00000024317,0.028578289096388043,1.346464497807868
ENSMUSG00000024319,0.042569399005846054,1.2004130008989542
ENSMUSG00000024325,0.09093983817215501,1.66948770438938
ENSMUSG00000024330,0.09567205062304773,1.1669695178718924
ENSMUSG00000024335,0.06564974226676001,1.5297576498956735
ENSMUSG00000024339,0.11324449589489977,1.0871967284371158
ENSMUSG00000024346,0.14894925391571096,1.3428285467234182
ENSMUSG00000024347,0.06264204086169972,1.2898013685255734
ENSMUSG00000024349,0.10133460942564904,1.0875370160180287
ENSMUSG00000024350,0.09486665243939552,1.4466319866714468
ENSMUSG00000024352,0.11391435995998811,1.2880911068785534
ENSMUSG00000024357,0.03092284262787548,1.8939649167843475
ENSMUSG00000024359,0.1329902105926699,1.3392105085166466
ENSMUSG00000024360,0.10239141182087369,1.8316890624027546
ENSMUSG00000024369,0.052912484313371144,1.5375190344179306
ENSMUSG00000024370,0.047115039445266405,1.1094882917872686
ENSMUSG00000024376,0.07603112086314046,2.285647246251571
ENSMUSG00000024378,0.09135380845441443,1.5171481965706273
ENSMUSG00000024381,0.07198554289562209,2.033451249032636
ENSMUSG00000024382,0.11206021900815866,1.1997071342352768
ENSMUSG00000024383,0.049358013272336465,1.4887704721755626
ENSMUSG00000024384,0.07020492092797281,1.2022392110583437
ENSMUSG00000024387,0.11351847741982177,1.6232496793516697
ENSMUSG00000024392,0.07820448594537993,1.4423980054773546
ENSMUSG00000024393,0.11348979816972449,1.1716633401774008
ENSMUSG00000024395,0.04945722834575139,1.4542638132347758
ENSMUSG00000024397,0.03664687202224842,1.1789877658086623
ENSMUSG00000024400,0.024357107405233003,2.5748094474501837
ENSMUSG00000024403,0.14250554235291207,1.4811076959629506
ENSMUSG00000024404,0.05247759575179767,1.1437691425809937
ENSMUSG00000024410,0.0513558931367204,1.3041308840099595
ENSMUSG00000024411,0.16230885366725822,1.3450154713125932
ENSMUSG00000024413,0.11158572596029803,1.0438665067953723
ENSMUSG00000024414,0.1025317374753047,1.2586290752499811
ENSMUSG00000024420,0.12831306586157404,1.290462016850782
ENSMUSG00000024422,0.05611339214001468,1.415139828219193
ENSMUSG00000024423,0.163963944029744,1.2385156051526816
ENSMUSG00000024424,0.09515882864061675,1.527905711751975
ENSMUSG00000024425,0.21280854238314795,1.377163728748984
ENSMUSG00000024426,0.05631148923392437,1.1881370201559283
ENSMUSG00000024427,0.12237321307503829,1.1708253136943156
ENSMUSG00000024429,0.023861365270415213,1.7601276969573776
ENSMUSG00000024430,0.15163894647988346,1.3415686133371028
ENSMUSG00000024431,0.08019042777912688,1.7527413031017687
ENSMUSG00000024436,0.128684051858043,1.721220290806355
ENSMUSG00000024442,0.02665801670737744,2.3079360351681153
ENSMUSG00000024446,0.057382412420936224,1.1486067890772302
ENSMUSG00000024451,0.09413605465813524,1.0522737599492382
ENSMUSG00000024454,0.0501330823409295,1.3578787686369511
ENSMUSG00000024456,0.21443777476827897,1.2395452175870787
ENSMUSG00000024457,0.02980702410526115,1.2977913440826414
ENSMUSG00000024462,0.029084604668476843,1.4748439633339046
ENSMUSG00000024472,0.04779760713859549,1.5316909630562399
ENSMUSG00000024474,0.1784635306881075,1.542887915947405
ENSMUSG00000024477,0.052743065382298115,1.3133737518171167
ENSMUSG00000024479,0.08048131329233377,1.4866574925915221
ENSMUSG00000024480,0.012069767911210172,1.6660373150841188
ENSMUSG00000024483,0.040761403622515235,1.1179260892670533
ENSMUSG00000024486,0.10230448361055516,1.1675532715487564
ENSMUSG00000024487,0.06553807652831045,1.1403847900480157
